19:17:13#0,09512638:0,8456937:-0,190526/0,03405809:0,5047713:0,03305842:-0,8619473#-0,03209224:0,9420094:-0,06286418/-0,6800455:-0,1124879:0,03934976:-0,7234197#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001393676:0,7382706:-0,01127532/0,6250272:-0,001098573:-0,7751059:0,09247208#0,289543:1,065032:-0,1851499/-0,4140957:-0,4482678:-0,538513:-0,5810204
19:17:13#0,09512554:0,845693:-0,1905261/0,03406293:0,5047686:0,03306401:-0,8619485#-0,03209886:0,9420116:-0,06286448/-0,6800429:-0,1125114:0,039334:-0,7234194#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00138776:0,7382641:-0,01126933/0,6250184:-0,001088608:-0,7751111:0,09248604#0,289543:1,065037:-0,1851452/-0,4140963:-0,4482686:-0,5385125:-0,5810198
19:17:13#0,09512595:0,8456919:-0,1905247/0,03407242:0,504777:0,03306477:-0,8619431#-0,03210223:0,9420119:-0,06286752/-0,6800355:-0,1125299:0,03933867:-0,7234232#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001380414:0,738264:-0,01127549/0,6250238:-0,001071133:-0,7751044:0,09250698#0,289537:1,065036:-0,1851427/-0,4140892:-0,4482608:-0,5385181:-0,5810258
19:17:14#0,09512484:0,8456914:-0,1905253/0,03407464:0,5047721:0,03307317:-0,8619456#-0,03210694:0,9420126:-0,06287068/-0,6800246:-0,1125474:0,03933116:-0,7234312#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001391262:0,738265:-0,01126675/0,624998:-0,001067843:-0,7751238:0,09251969#0,2895401:1,065034:-0,1851424/-0,414098:-0,4482703:-0,5385114:-0,5810186
19:17:14#0,09512709:0,845696:-0,1905274/0,03403468:0,5047773:0,0330714:-0,8619443#-0,03211153:0,9420131:-0,06287438/-0,6800117:-0,1125636:0,03932288:-0,7234412#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001388013:0,7382689:-0,01127544/0,6249997:-0,001065478:-0,7751198:0,09254164#0,2895345:1,065033:-0,1851443/-0,4140921:-0,4482637:-0,5385159:-0,5810232
19:17:14#0,09512665:0,8456969:-0,1905288/0,03402677:0,5047684:0,03306988:-0,8619497#-0,03211537:0,9420128:-0,06287998/-0,6799942:-0,1125795:0,03932165:-0,7234553#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001409814:0,7382829:-0,01127762/0,6249824:-0,001063008:-0,775131:0,09256529#0,2895458:1,065042:-0,1851579/-0,4141002:-0,4482725:-0,5385095:-0,5810164
19:17:14#0,0951276:0,8456975:-0,1905284/0,03402199:0,5047747:0,03306767:-0,8619463#-0,03211871:0,9420131:-0,06288308/-0,6799865:-0,112598:0,03932653:-0,7234594#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001398027:0,738278:-0,01127417/0,6249865:-0,001071557:-0,7751246:0,09258995#0,289542:1,065044:-0,18515/-0,4140908:-0,4482623:-0,5385171:-0,5810245
19:17:14#0,09512588:0,845699:-0,1905314/0,03401022:0,5047493:0,03306289:-0,8619619#-0,03212282:0,9420145:-0,06288326/-0,6799851:-0,112613:0,03931745:-0,7234589#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001416564:0,7382793:-0,01125899/0,624944:-0,001066469:-0,7751574:0,09260284#0,2895471:1,065046:-0,1851572/-0,4141108:-0,448284:-0,5385016:-0,5810076
19:17:14#0,09512786:0,8457015:-0,1905319/0,03398789:0,5047607:0,0330638:-0,8619561#-0,03212866:0,9420151:-0,06288815/-0,6799662:-0,1126294:0,03930009:-0,723475#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001400918:0,738283:-0,011282/0,6249734:-0,00105872:-0,7751322:0,09261527#0,2895387:1,065046:-0,1851538/-0,414088:-0,4482591:-0,538519:-0,5810268
19:17:14#0,09512915:0,8457067:-0,1905356/0,03393987:0,5047568:0,03306863:-0,8619601#-0,03213093:0,9420148:-0,06289178/-0,6799527:-0,1126342:0,03929254:-0,7234874#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00141944:0,7382896:-0,01126756/0,6249576:-0,001057863:-0,7751408:0,09264971#0,2895488:1,065052:-0,1851577/-0,4140981:-0,4482703:-0,5385113:-0,5810183
19:17:14#0,09513102:0,8457093:-0,1905363/0,03392012:0,5047588:0,03305478:-0,8619602#-0,03213689:0,9420151:-0,06289774/-0,679934:-0,1126592:0,03928891:-0,7235012#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001419261:0,7382975:-0,01127827/0,6249643:-0,001065198:-0,775133:0,09266877#0,2895524:1,065063:-0,1851687/-0,4140937:-0,4482654:-0,5385147:-0,581022
19:17:14#0,09512819:0,8457055:-0,1905354/0,03395139:0,5047504:0,03306612:-0,8619635#-0,03214362:0,9420167:-0,06290048/-0,6799271:-0,1126908:0,03928687:-0,7235029#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00142917:0,7382963:-0,01126026/0,6249425:-0,001065712:-0,775147:0,09269932#0,2895606:1,065069:-0,1851643/-0,4140994:-0,4482718:-0,5385101:-0,5810171
19:17:14#0,09513336:0,8457044:-0,1905295/0,033966:0,5047916:0,03303892:-0,8619398#-0,03214717:0,9420169:-0,06290382/-0,6799158:-0,1127038:0,03928172:-0,7235118#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001395255:0,7382857:-0,0112711/0,6249702:-0,001057848:-0,775122:0,09272072#0,2895448:1,065061:-0,1851405/-0,4140684:-0,4482381:-0,5385343:-0,5810432
19:17:14#0,09513038:0,845703:-0,190531/0,03397708:0,5047718:0,03304826:-0,8619506#-0,03215447:0,9420194:-0,062904/-0,6799145:-0,1127319:0,03926779:-0,7235095#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00144735:0,7382956:-0,01123455/0,6249093:-0,001051933:-0,7751689:0,09274003#0,2895713:1,065064:-0,1851463/-0,4141069:-0,44828:-0,5385046:-0,5810109
19:17:14#0,09512987:0,8457032:-0,1905316/0,03397498:0,5047678:0,03305146:-0,8619529#-0,03215587:0,9420189:-0,06290722/-0,679903:-0,1127346:0,03926335:-0,72352#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001426041:0,7382966:-0,01126382/0,6249147:-0,00103173:-0,775162:0,0927605#0,2895511:1,065061:-0,1851565/-0,4140972:-0,4482695:-0,5385119:-0,581019
19:17:14#0,09512816:0,8457025:-0,1905326/0,03397907:0,5047584:0,03306121:-0,8619578#-0,03216174:0,9420198:-0,06291115/-0,679889:-0,1127553:0,03925219:-0,7235306#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001436591:0,7383016:-0,01125835/0,6249101:-0,001038615:-0,7751641:0,09277524#0,2895527:1,06506:-0,1851581/-0,4141006:-0,448273:-0,5385092:-0,5810164
19:17:14#0,09512822:0,8457039:-0,1905338/0,0339689:0,5047501:0,0330539:-0,8619635#-0,03216922:0,9420211:-0,0629155/-0,6798717:-0,1127786:0,03923235:-0,7235443#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001437083:0,7383037:-0,01125714/0,6249043:-0,001034774:-0,7751654:0,09280349#0,289546:1,065056:-0,1851586/-0,4140999:-0,4482724:-0,5385098:-0,5810167
19:17:14#0,09512602:0,8457031:-0,1905351/0,03397532:0,5047334:0,03305879:-0,8619727#-0,03217173:0,9420213:-0,06291795/-0,6798615:-0,1127837:0,03922219:-0,7235535#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001454711:0,7383137:-0,01125231/0,6248935:-0,001027741:-0,7751697:0,09284037#0,2895491:1,065057:-0,1851629/-0,414105:-0,4482779:-0,5385057:-0,5810127
19:17:14#0,0951293:0,8457072:-0,1905359/0,03393761:0,5047535:0,03306237:-0,8619623#-0,03217527:0,9420224:-0,06291854/-0,6798579:-0,1127943:0,03921104:-0,7235559#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00143382:0,7383106:-0,01126111/0,6249272:-0,001033843:-0,7751404:0,09285767#0,2895388:1,065053:-0,1851514/-0,4140828:-0,4482538:-0,538523:-0,5810309
19:17:14#0,09512507:0,8457063:-0,190539/0,03394767:0,5047109:0,03305652:-0,8619871#-0,03217763:0,9420225:-0,06292099/-0,6798506:-0,112805:0,03921097:-0,7235612#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001477495:0,7383236:-0,01124337/0,624872:-0,001019321:-0,7751833:0,09287149#0,2895558:1,065063:-0,1851765/-0,4141211:-0,448295:-0,5384936:-0,5809991
19:17:14#0,09512501:0,8457074:-0,19054/0,03393883:0,5047058:0,03305533:-0,8619905#-0,03218061:0,9420216:-0,06292754/-0,6798318:-0,1128212:0,03921776:-0,7235759#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001446858:0,7383145:-0,01125488/0,6248987:-0,001023863:-0,7751603:0,09288309#0,2895356:1,065058:-0,1851651/-0,414098:-0,4482703:-0,5385112:-0,5810184
19:17:14#0,09512666:0,8457086:-0,1905397/0,03392985:0,5047121:0,03304506:-0,8619875#-0,03218517:0,9420231:-0,06292784/-0,6798299:-0,1128381:0,0392082:-0,7235756#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001452953:0,7383206:-0,01125415/0,624895:-0,001036614:-0,7751608:0,09290491#0,2895389:1,065057:-0,1851607/-0,4140907:-0,4482625:-0,5385168:-0,5810245
19:17:14#0,09513161:0,8457128:-0,190539/0,03389906:0,5047283:0,03301173:-0,8619806#-0,03219113:0,9420249:-0,06292856/-0,6798281:-0,1128637:0,03920148:-0,7235737#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001457348:0,738324:-0,01125419/0,6248993:-0,0010252:-0,7751555:0,09291895#0,2895461:1,065061:-0,1851549/-0,4140846:-0,448256:-0,5385215:-0,5810294
19:17:14#0,0951314:0,8457128:-0,1905392/0,03389959:0,5047263:0,03301169:-0,8619817#-0,03219622:0,9420259:-0,06293136/-0,6798181:-0,1128821:0,03919213:-0,7235807#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001482323:0,7383341:-0,01125085/0,6248722:-0,001006477:-0,7751755:0,09293523#0,2895659:1,065074:-0,1851614/-0,4140957:-0,4482678:-0,5385129:-0,5810202
19:17:14#0,09513267:0,8457137:-0,1905389/0,03389359:0,50473:0,03300134:-0,8619801#-0,0322012:0,9420262:-0,06293619/-0,6798036:-0,1129042:0,03919084:-0,7235909#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001465619:0,7383269:-0,01125222/0,6248713:-0,001001462:-0,7751734:0,0929577#0,2895583:1,065077:-0,1851598/-0,4140922:-0,448264:-0,5385159:-0,5810232
19:17:14#0,09513269:0,8457143:-0,1905394/0,03388646:0,5047329:0,03300993:-0,8619784#-0,03220287:0,9420265:-0,06293726/-0,6798013:-0,1129137:0,03919312:-0,7235915#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001475349:0,7383326:-0,01124966/0,6248576:-0,001001544:-0,7751817:0,09298192#0,2895641:1,06508:-0,1851594/-0,414093:-0,4482646:-0,5385151:-0,5810223
19:17:14#0,09513269:0,8457143:-0,1905394/0,03388646:0,5047329:0,03300993:-0,8619784#-0,03220928:0,9420273:-0,06294191/-0,6797843:-0,1129349:0,03917902:-0,7236049#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001472324:0,7383318:-0,01125333/0,6248485:-0,0009987578:-0,7751883:0,09298708#0,2895622:1,065082:-0,1851637/-0,4140946:-0,4482664:-0,538514:-0,5810211
19:17:14#0,0951331:0,8457153:-0,19054/0,03387405:0,5047402:0,03302289:-0,8619741#-0,03220999:0,9420274:-0,06294245/-0,6797845:-0,1129419:0,03918478:-0,7236032#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001475573:0,7383351:-0,01124996/0,624849:-0,0009968467:-0,7751842:0,09301992#0,2895626:1,065082:-0,1851597/-0,4140905:-0,4482621:-0,5385171:-0,5810246
19:17:14#0,09513369:0,8457167:-0,1905407/0,03386549:0,5047327:0,0330073:-0,8619795#-0,0322147:0,9420288:-0,06294358/-0,679778:-0,112955:0,03916851:-0,7236082#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001481578:0,7383372:-0,01125062/0,6248294:-0,0009935014:-0,7751999:0,09301984#0,289564:1,065084:-0,1851687/-0,4140992:-0,4482715:-0,5385103:-0,5810174
19:17:14#0,09513556:0,8457189:-0,190541/0,0338456:0,5047446:0,03300918:-0,8619732#-0,03221834:0,9420291:-0,06294656/-0,6797687:-0,1129702:0,03916601:-0,7236147#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00148271:0,7383419:-0,01125358/0,6248471:-0,0009866022:-0,7751832:0,09304006#0,2895675:1,065086:-0,1851614/-0,4140876:-0,448259:-0,5385194:-0,5810271
19:17:14#0,09513644:0,8457175:-0,1905389/0,03385921:0,5047536:0,03300054:-0,8619677#-0,03221995:0,9420297:-0,06294656/-0,6797705:-0,1129805:0,03916941:-0,7236113#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001486883:0,7383454:-0,01125371/0,6248376:-0,0009851195:-0,7751888:0,09305699#0,2895735:1,065093:-0,1851647/-0,4140885:-0,4482601:-0,5385185:-0,5810262
19:17:14#0,09513476:0,8457174:-0,1905403/0,03385851:0,5047425:0,03301014:-0,8619739#-0,03222138:0,9420291:-0,06295025/-0,6797601:-0,1129896:0,0391751:-0,7236193#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00149329:0,7383388:-0,01123761/0,6248115:-0,0009764358:-0,7752099:0,0930579#0,2895763:1,065093:-0,1851618/-0,4141017:-0,4482743:-0,5385085:-0,5810152
19:17:14#0,0951345:0,8457175:-0,1905407/0,03385515:0,5047438:0,03301872:-0,8619729#-0,03222409:0,9420297:-0,06295156/-0,6797552:-0,1129987:0,03916879:-0,7236229#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001482904:0,7383413:-0,01125287/0,6248136:-0,0009849332:-0,7752068:0,09306885#0,2895673:1,065091:-0,185167/-0,414094:-0,448266:-0,5385143:-0,5810217
19:17:14#0,09513526:0,845714:-0,1905367/0,03389332:0,5047493:0,03299029:-0,8619693#-0,03222862:0,9420285:-0,06296086/-0,6797249:-0,1130153:0,03916609:-0,7236488#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001485392:0,7383438:-0,0112524/0,6248171:-0,0009820648:-0,7752025:0,0930809#0,289568:1,06509:-0,1851644/-0,4140902:-0,4482617:-0,5385174:-0,5810249
19:17:14#0,09513568:0,8457184:-0,1905404/0,03384336:0,5047612:0,03303442:-0,8619626#-0,03223392:0,9420301:-0,0629617/-0,6797197:-0,1130313:0,03914952:-0,7236521#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001492292:0,7383416:-0,01122761/0,624809:-0,00100043:-0,7752044:0,09311864#0,289573:1,065084:-0,1851447/-0,4140887:-0,4482602:-0,5385184:-0,5810261
19:17:14#0,09513626:0,845723:-0,1905442/0,03380997:0,5047333:0,03300345:-0,8619815#-0,03223288:0,9420285:-0,06296587/-0,6797138:-0,1130434:0,03918021:-0,7236541#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001508772:0,7383585:-0,01125066/0,6247748:-0,0009843446:-0,7752297:0,09313937#0,2895707:1,065095:-0,1851882/-0,4141122:-0,4482855:-0,5385003:-0,5810065
19:17:14#0,09513629:0,8457208:-0,1905422/0,03383704:0,5047241:0,03297142:-0,861987#-0,03223953:0,9420308:-0,06296581/-0,6797087:-0,113059:0,03915137:-0,723658#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001510337:0,7383604:-0,01125273/0,6247694:-0,0009987354:-0,7752346:0,09313427#0,2895774:1,0651:-0,1851793/-0,4140995:-0,4482718:-0,5385103:-0,5810171
19:17:14#0,09513417:0,8457165:-0,19054/0,03385898:0,5047573:0,03304224:-0,8619639#-0,03224301:0,9420319:-0,06296629/-0,6797085:-0,1130762:0,03915121:-0,7236556#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001492232:0,7383506:-0,01124215/0,6248119:-0,0009856448:-0,7751971:0,09316084#0,2895759:1,065097:-0,1851475/-0,4140744:-0,4482448:-0,5385293:-0,5810379
19:17:14#0,09513417:0,8457165:-0,19054/0,03385898:0,5047573:0,03304224:-0,8619639#-0,03225026:0,9420331:-0,06297064/-0,6796938:-0,113104:0,0391404:-0,7236655#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001486868:0,738344:-0,01124138/0,6247731:-0,0009719729:-0,7752274:0,09316852#0,289562:1,065091:-0,1851636/-0,4140947:-0,4482666:-0,538514:-0,5810212
19:17:14#0,09513445:0,8457157:-0,1905391/0,03388077:0,5047293:0,03298035:-0,8619819#-0,03225353:0,942034:-0,06297159/-0,6796926:-0,1131214:0,03914261:-0,7236639#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001522481:0,7383603:-0,01123405/0,6247389:-0,0009618588:-0,775251:0,09320037#0,289569:1,065087:-0,1851736/-0,414111:-0,4482843:-0,5385015:-0,5810075
19:17:14#0,09513819:0,8457158:-0,1905356/0,03387646:0,5047729:0,03299162:-0,8619561#-0,03225791:0,9420355:-0,06297159/-0,6796892:-0,113132:0,03912417:-0,7236664#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001505181:0,738362:-0,01125057/0,6247902:-0,0009610131:-0,775209:0,09320787#0,2895713:1,065085:-0,1851404/-0,4140677:-0,4482374:-0,5385348:-0,5810437
19:17:14#0,09513603:0,8457147:-0,1905366/0,03388459:0,504759:0,03299899:-0,8619636#-0,03226069:0,942036:-0,06297332/-0,679686:-0,1131486:0,03912947:-0,7236665#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001529217:0,738364:-0,01123208/0,6247426:-0,0009433366:-0,7752451:0,09322525#0,2895826:1,065092:-0,1851596/-0,4141033:-0,448276:-0,5385073:-0,581014
19:17:14#0,09513967:0,8457218:-0,1905399/0,03382628:0,504757:0,03297602:-0,8619679#-0,03226459:0,9420368:-0,06297499/-0,6796796:-0,113162:0,03912074:-0,723671#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001515627:0,7383627:-0,01124695/0,6247396:-0,0009400994:-0,7752466:0,09323284#0,2895702:1,06509:-0,1851628/-0,4140965:-0,4482686:-0,5385123:-0,5810196
19:17:14#0,09513956:0,8457209:-0,1905392/0,03382783:0,504774:0,03300321:-0,8619569#-0,03226602:0,942037:-0,06297612/-0,6796781:-0,1131728:0,0391272:-0,7236703#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001533702:0,7383833:-0,01126526/0,6247542:-0,0009363703:-0,7752329:0,09324926#0,2895886:1,065104:-0,1851691/-0,4140844:-0,4482556:-0,5385218:-0,5810297
19:17:14#0,09513967:0,8457224:-0,1905404/0,03381151:0,5047773:0,03301709:-0,8619551#-0,0322701:0,9420379:-0,06297791/-0,6796714:-0,1131874:0,03911909:-0,7236747#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00151816:0,7383653:-0,01124781/0,6247319:-0,0009326562:-0,7752507:0,093252#0,2895831:1,065105:-0,1851648/-0,414093:-0,448265:-0,538515:-0,5810224
19:17:14#0,09514116:0,8457251:-0,1905415/0,0337912:0,5047742:0,03300174:-0,8619583#-0,03227559:0,9420393:-0,0629797/-0,6796654:-0,1132092:0,03911089:-0,7236774#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00152868:0,7383736:-0,01125166/0,6247223:-0,0009261593:-0,7752563:0,09326895#0,2895849:1,065107:-0,1851732/-0,4140967:-0,448269:-0,5385122:-0,5810193
19:17:14#0,09514116:0,8457251:-0,1905415/0,0337912:0,5047742:0,03300174:-0,8619583#-0,03227821:0,9420392:-0,06298304/-0,6796546:-0,1132193:0,03910846:-0,7236862#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00153999:0,7383802:-0,01125143/0,6247171:-0,0009153821:-0,7752583:0,09328853#0,2895928:1,065112:-0,185172/-0,4140946:-0,4482665:-0,538514:-0,5810212
19:17:14#0,09513865:0,8457237:-0,1905427/0,0338015:0,5047571:0,03300811:-0,8619676#-0,03227994:0,9420393:-0,0629847/-0,6796487:-0,1132247:0,0391046:-0,723691#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00154151:0,7383759:-0,01123944/0,6246968:-0,0009169206:-0,7752729:0,09330468#0,2895909:1,065113:-0,1851745/-0,4141052:-0,4482781:-0,5385058:-0,5810124
19:17:14#0,09514342:0,8457281:-0,1905423/0,03376622:0,5047799:0,0329912:-0,8619563#-0,0322856:0,942041:-0,0629853/-0,6796449:-0,1132443:0,03909064:-0,7236922#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,00151968:0,7383741:-0,01125431/0,6247306:-0,0009217896:-0,7752441:0,09331462#0,2895796:1,065109:-0,1851638/-0,4140808:-0,4482518:-0,5385246:-0,5810328
19:17:14#0,09514133:0,8457242:-0,1905406/0,03380496:0,5047655:0,03297674:-0,8619638#-0,03228781:0,9420418:-0,0629853/-0,6796439:-0,1132509:0,0390834:-0,7236926#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001561582:0,7383903:-0,01124237/0,6246952:-0,0009035431:-0,7752705:0,0933339#0,2896032:1,065119:-0,1851767/-0,4141028:-0,4482754:-0,5385075:-0,5810143
19:17:14#0,09514499:0,8457239:-0,1905369/0,03381085:0,5047921:0,03295634:-0,8619488#-0,03229257:0,9420439:-0,06298387/-0,6796459:-0,1132653:0,03906679:-0,7236893#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001525655:0,7383738:-0,01124369/0,6247315:-0,0009017475:-0,7752402:0,09334135#0,289589:1,065113:-0,1851513/-0,4140776:-0,4482482:-0,538527:-0,5810355
19:17:14#0,095142:0,8457202:-0,1905363/0,0338388:0,5047871:0,03297794:-0,8619497#-0,03229594:0,9420442:-0,06298679/-0,6796358:-0,1132772:0,03906101:-0,7236972#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001558438:0,7383848:-0,01123247/0,6247038:-0,0008802377:-0,7752611:0,0933542#0,2896058:1,065116:-0,1851578/-0,4140975:-0,4482698:-0,5385118:-0,5810189
19:17:14#0,09514093:0,8457205:-0,1905375/0,03383569:0,5047791:0,03298435:-0,8619544#-0,03229824:0,9420441:-0,06298977/-0,6796259:-0,1132857:0,03905834:-0,7237054#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001540914:0,738378:-0,01123738/0,6246963:-0,0008798242:-0,7752651:0,09337217#0,2895876:1,06511:-0,185163/-0,4140999:-0,4482723:-0,5385098:-0,5810168
19:17:14#0,09514184:0,8457236:-0,1905395/0,03381055:0,5047712:0,03297387:-0,8619604#-0,03229895:0,9420434:-0,06299317/-0,6796138:-0,1132856:0,03905517:-0,723717#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001552477:0,7383884:-0,01124316/0,6246921:-0,0008830577:-0,7752666:0,09338672#0,2895871:1,065107:-0,185169/-0,4140999:-0,4482723:-0,53851:-0,5810168
19:17:14#0,09514143:0,8457266:-0,1905427/0,03378644:0,5047509:0,03296439:-0,8619735#-0,03230152:0,9420437:-0,06299531/-0,6796076:-0,1132974:0,03905493:-0,7237208#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001567304:0,738396:-0,01123922/0,6246818:-0,0008921139:-0,7752733:0,09340002#0,2895932:1,065112:-0,1851778/-0,4141076:-0,4482807:-0,5385039:-0,5810105
19:17:15#0,09514143:0,8457266:-0,1905427/0,03378644:0,5047509:0,03296439:-0,8619735#-0,03230348:0,9420437:-0,0629974/-0,6796008:-0,1133049:0,03905255:-0,7237263#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001557946:0,7383974:-0,01124924/0,6246936:-0,0008930378:-0,7752624:0,09341128#0,2895905:1,065116:-0,1851758/-0,4140948:-0,4482666:-0,538514:-0,5810211
19:17:15#0,09514503:0,8457308:-0,1905433/0,03374868:0,5047707:0,03296274:-0,8619635#-0,03230819:0,9420453:-0,06299764/-0,6795992:-0,1133226:0,0390431:-0,7237255#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001548022:0,7383924:-0,01124448/0,624707:-0,0008962005:-0,7752502:0,09342229#0,2895902:1,065117:-0,1851629/-0,4140829:-0,4482539:-0,538523:-0,5810308
19:17:15#0,09514117:0,8457276:-0,1905439/0,03377397:0,5047527:0,03297934:-0,8619724#-0,03231186:0,9420461:-0,06299919/-0,6795945:-0,113338:0,03903926:-0,7237278#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001578182:0,7384037:-0,01123902/0,6246693:-0,0008789636:-0,775279:0,09343649#0,2896059:1,065128:-0,1851814/-0,4141056:-0,4482784:-0,5385054:-0,581012
19:17:15#0,09514014:0,8457269:-0,1905443/0,03377876:0,5047481:0,03298536:-0,8619747#-0,0323163:0,9420465:-0,06300306/-0,6795815:-0,1133549:0,03903339:-0,7237375#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001552209:0,7383894:-0,01123719/0,6246742:-0,000873819:-0,7752737:0,09344961#0,2895858:1,06512:-0,1851721/-0,4140977:-0,4482697:-0,5385116:-0,5810186
19:17:15#0,09514221:0,8457288:-0,1905441/0,0337681:0,504747:0,03295799:-0,8619768#-0,03231791:0,9420469:-0,06300366/-0,6795805:-0,1133632:0,03903397:-0,7237372#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001563385:0,7383982:-0,01123819/0,6246705:-0,0008739978:-0,7752739:0,09347235#0,2895859:1,065115:-0,1851715/-0,4140951:-0,4482669:-0,5385134:-0,5810208
19:17:15#0,09514141:0,8457261:-0,1905423/0,03378953:0,5047565:0,03297141:-0,8619699#-0,03232175:0,9420458:-0,06301183/-0,679557:-0,1133839:0,03904237:-0,7237555#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001573548:0,7384053:-0,01124102/0,6246748:-0,0008714274:-0,7752698:0,09347664#0,2895969:1,065119:-0,1851665/-0,4140886:-0,4482601:-0,5385185:-0,5810263
19:17:15#0,0951387:0,8457229:-0,1905418/0,03381681:0,5047441:0,03297745:-0,8619758#-0,03232351:0,9420455:-0,0630151/-0,6795434:-0,1133842:0,03903142:-0,7237688#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001569659:0,738397:-0,01122542/0,6246376:-0,0008831099:-0,7752963:0,09350415#0,2895893:1,065116:-0,1851681/-0,4141019:-0,4482743:-0,5385082:-0,5810151
19:17:15#0,09513777:0,8457228:-0,1905426/0,03381794:0,5047345:0,03297641:-0,8619815#-0,0323272:0,9420464:-0,06301612/-0,6795387:-0,1133961:0,0390214:-0,7237719#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,001567572:0,7383983:-0,01122403/0,6246441:-0,0008913614:-0,7752889:0,09352282#0,2895795:1,065107:-0,185167/-0,4141008:-0,448273:-0,5385092:-0,5810162
